المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الرياض,الرياض,قسمة تركة,2025/10/26,"16,630,672"
 الرياض,الرياض,قسمة تركة,2025/10/26,"16,632,308"
 الرياض,الرياض,قسمة تركة,2025/10/26,"16,632,313"
 مكة المكرمه,جده,احكام و قرارات,2025/10/26,"16,630,670"
 مكة المكرمه,جده,قسمة تركة,2025/10/26,"16,627,091"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/10/26,"16,630,252"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/10/26,"16,629,847"
 الشرقية,الدمام,قسمة تركة,2025/10/26,"16,630,667"
 الشرقية,الدمام,قسمة تركة,2025/10/26,"16,626,498"
 عسير,ابها,قسمة تركة,2025/10/26,"16,630,664"
 حائل,حائل,قسمة تركة,2025/10/26,"16,630,666"
 حائل,حائل,قسمة تركة,2025/10/26,"16,630,668"
 حائل,حائل,مزاد,2025/10/26,"16,630,674"
 حائل,حائل,قسمة تركة,2025/10/26,"16,630,669"
 الحدود الشمالية,عرعر,قسمة تركة,2025/10/26,"16,626,697"
 الحدود الشمالية,عرعر,قسمة تركة,2025/10/26,"16,626,696"
 الحدود الشمالية,عرعر,قسمة تركة,2025/10/26,"16,626,689"
 الحدود الشمالية,عرعر,قسمة تركة,2025/10/26,"16,626,685"
 الرياض,الرياض,قسمة تركة,2025/10/27,"16,642,405"
 الرياض,الرياض,قسمة تركة,2025/10/27,"16,642,459"
 الرياض,الرياض,قسمة تركة,2025/10/27,"16,642,458"
 الرياض,الرياض,مزاد,2025/10/27,"16,643,340"
 الرياض,الرياض,قسمة تركة,2025/10/27,"16,642,467"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/10/27,"16,641,770"
 مكة المكرمه,جده,أوراق تجارية,2025/10/27,"16,642,801"
 مكة المكرمه,جده,أوراق تجارية,2025/10/27,"16,642,802"
 مكة المكرمه,جده,أوراق تجارية,2025/10/27,"16,642,800"
 مكة المكرمه,جده,اخلاء,2025/10/27,"16,640,887"
 القصيم,بريده,مزاد,2025/10/27,"16,633,212"
 الشرقية,الدمام,اخلاء,2025/10/27,"16,643,156"
 الرياض,الرياض,مزاد,2025/10/28,"16,659,566"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,660,429"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,660,438"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,654,446"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,660,435"
 الرياض,الرياض,عقود,2025/10/28,"16,660,427"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,660,432"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,660,418"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,660,413"
 الرياض,الرياض,مزاد,2025/10/28,"16,660,425"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,654,571"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,660,034"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,660,424"
 الرياض,الرياض,قسمة تركة,2025/10/28,"16,660,421"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/28,"16,660,417"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/28,"16,657,035"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/28,"16,660,430"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/28,"16,657,034"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/28,"16,660,441"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/28,"16,660,437"
 مكة المكرمه,جده,قسمة تركة,2025/10/28,"16,660,428"
 مكة المكرمه,جده,أوراق تجارية,2025/10/28,"16,660,434"
 مكة المكرمه,جده,مزاد,2025/10/28,"16,660,420"
 مكة المكرمه,الطائف,مزاد,2025/10/28,"16,660,426"
 القصيم,بريده,مزاد,2025/10/28,"16,660,419"
 القصيم,بريده,قسمة تركة,2025/10/28,"16,646,850"
 القصيم,بريده,قسمة تركة,2025/10/28,"16,660,431"
 القصيم,بريده,قسمة تركة,2025/10/28,"16,646,851"
 القصيم,بريده,قسمة تركة,2025/10/28,"16,660,436"
 القصيم,بريده,احكام و قرارات,2025/10/28,"16,660,416"
 القصيم,بريده,قسمة تركة,2025/10/28,"16,660,433"
 القصيم,بريده,قسمة تركة,2025/10/28,"16,646,848"
 الشرقية,الدمام,قسمة تركة,2025/10/28,"16,660,414"
 الشرقية,الاحساء,قسمة تركة,2025/10/28,"16,660,422"
 الشرقية,حفر الباطن,قسمة تركة,2025/10/28,"16,660,415"
 الشرقية,حفر الباطن,مزاد,2025/10/28,"16,659,661"
 الشرقية,حفر الباطن,قسمة تركة,2025/10/28,"16,660,423"
 الشرقية,حفر الباطن,عقود,2025/10/28,"16,660,412"
 الحدود الشمالية,عرعر,قسمة تركة,2025/10/28,"16,660,439"
 الحدود الشمالية,عرعر,أوراق تجارية,2025/10/28,"16,660,440"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,666,908"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,634"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,637"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,632"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,629"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,625"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,624"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,621"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,612"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,611"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,619"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,666,911"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,608"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,666,912"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,633"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,616"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,626"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,623"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,666,907"
 الرياض,الرياض,أوراق تجارية,2025/10/29,"16,668,796"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,669,403"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,609"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,666,906"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,607"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,668,630"
 الرياض,الرياض,قسمة تركة,2025/10/29,"16,666,904"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/10/29,"16,668,794"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/29,"16,666,909"
 مكة المكرمه,جده,احكام و قرارات,2025/10/29,"16,668,795"
 القصيم,بريده,مزاد,2025/10/29,"16,666,905"
 القصيم,بريده,مزاد,2025/10/29,"16,669,404"
 القصيم,بريده,قسمة تركة,2025/10/29,"16,668,635"
 القصيم,بريده,قسمة تركة,2025/10/29,"16,666,903"
 القصيم,بريده,قسمة تركة,2025/10/29,"16,668,631"
 القصيم,بريده,قسمة تركة,2025/10/29,"16,668,622"
 القصيم,بريده,قسمة تركة,2025/10/29,"16,666,913"
 القصيم,بريده,قسمة تركة,2025/10/29,"16,668,797"
 القصيم,بريده,مزاد,2025/10/29,"16,662,676"
 القصيم,بريده,قسمة تركة,2025/10/29,"16,668,628"
 القصيم,بريده,قسمة تركة,2025/10/29,"16,668,614"
 الشرقية,الدمام,قسمة تركة,2025/10/29,"16,668,617"
 الشرقية,الدمام,احكام و قرارات,2025/10/29,"16,668,618"
 الشرقية,الدمام,مزاد,2025/10/29,"16,668,613"
 الشرقية,حفر الباطن,قسمة تركة,2025/10/29,"16,668,620"
 عسير,ابها,مزاد,2025/10/29,"16,668,972"
 نجران,نجران,مزاد,2025/10/29,"16,668,627"
 نجران,نجران,قسمة تركة,2025/10/29,"16,668,638"
 الجوف,سكاكا,قسمة تركة,2025/10/29,"16,668,610"
 الجوف,سكاكا,قسمة تركة,2025/10/29,"16,669,401"
 الرياض,الرياض,قسمة تركة,2025/10/30,"16,670,808"
 الرياض,الرياض,قسمة تركة,2025/10/30,"16,670,805"
 الرياض,الرياض,قسمة تركة,2025/10/30,"16,673,698"
 الرياض,الرياض,قسمة تركة,2025/10/30,"16,672,833"
 الرياض,الرياض,قسمة تركة,2025/10/30,"16,670,807"
 الرياض,الرياض,قسمة تركة,2025/10/30,"16,673,700"
 الرياض,الرياض,قسمة تركة,2025/10/30,"16,673,699"
 الرياض,الرياض,قسمة تركة,2025/10/30,"16,673,346"
 الرياض,الرياض,قسمة تركة,2025/10/30,"16,673,354"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/30,"16,672,860"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/30,"16,672,703"
 مكة المكرمه,مكة المكرمة,أوراق تجارية إلكترونية,2025/10/30,"16,673,352"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/30,"16,670,115"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/30,"16,672,702"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/10/30,"16,672,863"
 مكة المكرمه,جده,قسمة تركة,2025/10/30,"16,673,952"
 مكة المكرمه,جده,قسمة تركة,2025/10/30,"16,673,951"
 مكة المكرمه,جده,مزاد,2025/10/30,"16,673,356"
 مكة المكرمه,جده,قسمة تركة,2025/10/30,"16,673,358"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/10/30,"16,673,348"
 القصيم,بريده,مزاد,2025/10/30,"16,673,349"
 القصيم,بريده,أوراق تجارية,2025/10/30,"16,673,357"
 القصيم,بريده,مزاد,2025/10/30,"16,670,116"
 القصيم,بريده,مزاد,2025/10/30,"16,670,113"
 القصيم,بريده,قسمة تركة,2025/10/30,"16,673,353"
 القصيم,بريده,قسمة تركة,2025/10/30,"16,673,351"
 الشرقية,الدمام,أوراق تجارية,2025/10/30,"16,673,622"
 الشرقية,الدمام,عقود,2025/10/30,"16,673,345"
 الشرقية,الدمام,مزاد,2025/10/30,"16,673,350"
 تبوك,تبوك,قسمة تركة,2025/10/30,"16,673,362"
 تبوك,تبوك,قسمة تركة,2025/10/30,"16,673,355"
 حائل,حائل,مزاد,2025/10/30,"16,673,347"
 جازان,جيزان,أوراق تجارية,2025/10/30,"16,673,359"
 الجوف,سكاكا,قسمة تركة,2025/10/30,"16,672,866"
 الحدود الشمالية,عرعر,قسمة تركة,2025/10/30,"16,673,621"
 القصيم,بريده,قسمة تركة,2025/11/02,"16,692,622"
 الرياض,الرياض,مزاد,2025/11/03,"16,712,130"
 الرياض,الرياض,مزاد,2025/11/03,"16,712,138"
 الرياض,الرياض,مزاد,2025/11/03,"16,712,131"
 مكة المكرمه,جده,أوراق تجارية,2025/11/03,"16,704,509"
 الرياض,الرياض,قسمة تركة,2025/11/04,"16,728,975"
 الرياض,الرياض,قسمة تركة,2025/11/04,"16,728,450"
 الرياض,الرياض,قسمة تركة,2025/11/04,"16,728,969"
 الرياض,الرياض,قسمة تركة,2025/11/04,"16,728,973"
 الرياض,الرياض,مزاد,2025/11/04,"16,727,757"
 الرياض,الرياض,قسمة تركة,2025/11/04,"16,728,970"
 الرياض,الرياض,قسمة تركة,2025/11/04,"16,727,760"
 الرياض,الرياض,مزاد,2025/11/04,"16,728,968"
 مكة المكرمه,جده,مزاد,2025/11/04,"16,728,449"
 مكة المكرمه,جده,قسمة تركة,2025/11/04,"16,728,444"
 مكة المكرمه,جده,قسمة تركة,2025/11/04,"16,728,974"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/04,"16,728,451"
 الشرقية,الدمام,احكام و قرارات,2025/11/04,"16,728,966"
 الشرقية,حفر الباطن,مزاد,2025/11/04,"16,728,967"
 تبوك,تبوك,قسمة تركة,2025/11/04,"16,728,442"
 تبوك,تبوك,قسمة تركة,2025/11/04,"16,728,443"
 حائل,حائل,قسمة تركة,2025/11/04,"16,728,978"
 حائل,حائل,قسمة تركة,2025/11/04,"16,728,971"
 حائل,حائل,قسمة تركة,2025/11/04,"16,728,445"
 جازان,جيزان,قسمة تركة,2025/11/04,"16,728,976"
 الرياض,الرياض,قسمة تركة,2025/11/05,"16,740,426"
 الرياض,الرياض,أوراق تجارية,2025/11/05,"16,740,403"
 الرياض,الرياض,قسمة تركة,2025/11/05,"16,740,429"
 الرياض,الرياض,قسمة تركة,2025/11/05,"16,740,411"
 الرياض,الرياض,قسمة تركة,2025/11/05,"16,741,140"
 الرياض,الرياض,محاضر,2025/11/05,"16,734,554"
 الرياض,الرياض,قسمة تركة,2025/11/05,"16,740,401"
 الرياض,الرياض,قسمة تركة,2025/11/05,"16,740,421"
 الرياض,الرياض,قسمة تركة,2025/11/05,"16,740,427"
 الرياض,الرياض,أوراق تجارية,2025/11/05,"16,740,407"
 الرياض,الرياض,أوراق تجارية,2025/11/05,"16,740,413"
 الرياض,الرياض,أوراق تجارية,2025/11/05,"16,740,416"
 الرياض,الرياض,أوراق تجارية,2025/11/05,"16,740,423"
 مكة المكرمه,جده,مزاد,2025/11/05,"16,740,428"
 مكة المكرمه,جده,عقود,2025/11/05,"16,740,422"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/05,"16,740,415"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/05,"16,740,431"
 القصيم,بريده,مزاد,2025/11/05,"16,740,412"
 القصيم,بريده,قسمة تركة,2025/11/05,"16,740,418"
 القصيم,بريده,أوراق تجارية,2025/11/05,"16,740,430"
 القصيم,بريده,قسمة تركة,2025/11/05,"16,740,419"
 القصيم,بريده,قسمة تركة,2025/11/05,"16,740,420"
 القصيم,بريده,قسمة تركة,2025/11/05,"16,740,409"
 القصيم,بريده,قسمة تركة,2025/11/05,"16,740,425"
 القصيم,بريده,قسمة تركة,2025/11/05,"16,740,417"
 الشرقية,الدمام,اخلاء,2025/11/05,"16,739,631"
 الشرقية,الدمام,قسمة تركة,2025/11/05,"16,740,399"
 الشرقية,الدمام,اخلاء,2025/11/05,"16,739,032"
 الشرقية,الدمام,قسمة تركة,2025/11/05,"16,740,414"
 الشرقية,الدمام,اخلاء,2025/11/05,"16,739,009"
 الشرقية,الدمام,قسمة تركة,2025/11/05,"16,740,432"
 الشرقية,الدمام,اخلاء,2025/11/05,"16,740,406"
 الشرقية,الدمام,قسمة تركة,2025/11/05,"16,740,408"
 عسير,ابها,قسمة تركة,2025/11/05,"16,740,400"
 تبوك,تبوك,مزاد,2025/11/05,"16,740,410"
 الجوف,سكاكا,قسمة تركة,2025/11/05,"16,740,404"
 الباحة,الباحه,قسمة تركة,2025/11/05,"16,740,402"
 الباحة,الباحه,مزاد,2025/11/05,"16,740,424"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,859"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,855"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,853"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,847"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,846"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,793"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,842"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,851"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,845"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,792"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,854"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,843"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,848"
 الرياض,الرياض,قسمة تركة,2025/11/06,"16,749,844"
 مكة المكرمه,جده,مزاد,2025/11/06,"16,749,849"
 مكة المكرمه,جده,مزاد,2025/11/06,"16,749,858"
 مكة المكرمه,جده,مزاد,2025/11/06,"16,749,857"
 مكة المكرمه,جده,قسمة تركة,2025/11/06,"16,749,852"
 مكة المكرمه,جده,قسمة تركة,2025/11/06,"16,749,794"
 مكة المكرمه,الطائف,عقود,2025/11/06,"16,749,795"
 الشرقية,الدمام,اخلاء,2025/11/06,"16,749,264"
 الشرقية,الدمام,أوراق تجارية,2025/11/06,"16,749,840"
 حائل,حائل,عقود,2025/11/06,"16,749,850"
 حائل,حائل,عقود,2025/11/06,"16,742,695"
 حائل,حائل,قسمة تركة,2025/11/06,"16,749,860"
 حائل,حائل,مزاد,2025/11/06,"16,749,841"
 حائل,حائل,أوراق تجارية,2025/11/06,"16,749,856"
 القصيم,بريده,قسمة تركة,2025/11/09,"16,765,305"
 القصيم,بريده,قسمة تركة,2025/11/09,"16,765,303"
 القصيم,بريده,قسمة تركة,2025/11/09,"16,763,072"
 حائل,حائل,مزاد,2025/11/09,"16,773,941"
 القصيم,بريده,قسمة تركة,2025/11/10,"16,788,962"
 الرياض,الرياض,مزاد,2025/11/11,"16,806,625"
 الرياض,الرياض,قسمة تركة,2025/11/11,"16,806,622"
 الرياض,الرياض,قسمة تركة,2025/11/11,"16,803,985"
 الرياض,الرياض,قسمة تركة,2025/11/11,"16,803,981"
 الرياض,الرياض,قسمة تركة,2025/11/11,"16,803,982"
 الرياض,الرياض,قسمة تركة,2025/11/11,"16,806,623"
 مكة المكرمه,جده,قسمة تركة,2025/11/11,"16,803,980"
 مكة المكرمه,جده,قسمة تركة,2025/11/11,"16,803,987"
 مكة المكرمه,جده,قسمة تركة,2025/11/11,"16,803,983"
 مكة المكرمه,جده,احكام و قرارات,2025/11/11,"16,794,440"
 مكة المكرمه,جده,احكام و قرارات,2025/11/11,"16,806,624"
 مكة المكرمه,جده,قسمة تركة,2025/11/11,"16,803,979"
 الشرقية,الدمام,أوراق تجارية,2025/11/11,"16,803,988"
 الشرقية,الدمام,مزاد,2025/11/11,"16,803,978"
 الشرقية,الدمام,قسمة تركة,2025/11/11,"16,803,986"
 الشرقية,حفر الباطن,قسمة تركة,2025/11/11,"16,803,984"
 الرياض,الرياض,قسمة تركة,2025/11/12,"16,816,956"
 الرياض,الرياض,مزاد,2025/11/12,"16,815,536"
 الرياض,الرياض,قسمة تركة,2025/11/12,"16,816,790"
 الرياض,الرياض,قسمة تركة,2025/11/12,"16,816,781"
 الرياض,الرياض,قسمة تركة,2025/11/12,"16,816,779"
 الرياض,الرياض,قسمة تركة,2025/11/12,"16,816,794"
 الرياض,الرياض,قسمة تركة,2025/11/12,"16,815,334"
 الرياض,الرياض,قسمة تركة,2025/11/12,"16,816,795"
 الرياض,الرياض,قسمة تركة,2025/11/12,"16,816,791"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/12,"16,815,533"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/12,"16,815,538"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/11/12,"16,814,913"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/11/12,"16,816,778"
 مكة المكرمه,جده,مزاد,2025/11/12,"16,808,059"
 مكة المكرمه,جده,قسمة تركة,2025/11/12,"16,816,529"
 مكة المكرمه,جده,قسمة تركة,2025/11/12,"16,816,985"
 مكة المكرمه,جده,قسمة تركة,2025/11/12,"16,816,980"
 مكة المكرمه,جده,قسمة تركة,2025/11/12,"16,816,987"
 مكة المكرمه,جده,مزاد,2025/11/12,"16,816,530"
 مكة المكرمه,جده,مزاد,2025/11/12,"16,808,060"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/12,"16,808,523"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/12,"16,814,910"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/12,"16,814,912"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/12,"16,814,907"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/12,"16,814,909"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/12,"16,814,904"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/11/12,"16,814,903"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/12,"16,816,954"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/12,"16,815,534"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/12,"16,814,905"
 الشرقية,الدمام,قسمة تركة,2025/11/12,"16,816,782"
 الشرقية,الدمام,قسمة تركة,2025/11/12,"16,816,789"
 الشرقية,الدمام,مزاد,2025/11/12,"16,816,798"
 الشرقية,الدمام,قسمة تركة,2025/11/12,"16,816,979"
 الشرقية,الدمام,أوراق تجارية,2025/11/12,"16,814,908"
 الشرقية,الدمام,مزاد,2025/11/12,"16,816,786"
 الشرقية,الدمام,قسمة تركة,2025/11/12,"16,816,787"
 الشرقية,الدمام,قسمة تركة,2025/11/12,"16,816,978"
 الشرقية,الاحساء,قسمة تركة,2025/11/12,"16,816,527"
 الشرقية,الاحساء,قسمة تركة,2025/11/12,"16,816,531"
 الشرقية,الاحساء,قسمة تركة,2025/11/12,"16,816,528"
 الشرقية,الاحساء,قسمة تركة,2025/11/12,"16,816,784"
 عسير,ابها,مزاد,2025/11/12,"16,816,981"
 عسير,ابها,قسمة تركة,2025/11/12,"16,816,986"
 عسير,ابها,قسمة تركة,2025/11/12,"16,816,982"
 تبوك,تبوك,قسمة تركة,2025/11/12,"16,816,955"
 تبوك,تبوك,قسمة تركة,2025/11/12,"16,816,793"
 تبوك,تبوك,قسمة تركة,2025/11/12,"16,816,783"
 تبوك,تبوك,مزاد,2025/11/12,"16,816,797"
 تبوك,تبوك,قسمة تركة,2025/11/12,"16,816,788"
 تبوك,تبوك,أوراق تجارية,2025/11/12,"16,816,785"
 تبوك,تبوك,قسمة تركة,2025/11/12,"16,816,780"
 تبوك,تبوك,مزاد,2025/11/12,"16,816,796"
 تبوك,تبوك,قسمة تركة,2025/11/12,"16,816,792"
 الباحة,الباحه,قسمة تركة,2025/11/12,"16,816,984"
 الباحة,الباحه,قسمة تركة,2025/11/12,"16,816,983"
 الرياض,الرياض,قسمة تركة,2025/11/13,"16,826,576"
 الرياض,الرياض,مزاد,2025/11/13,"16,826,799"
 الرياض,الرياض,مزاد,2025/11/13,"16,826,156"
 الرياض,الرياض,مزاد,2025/11/13,"16,826,147"
 الرياض,الرياض,قسمة تركة,2025/11/13,"16,826,165"
 الرياض,الرياض,قسمة تركة,2025/11/13,"16,826,589"
 الرياض,الرياض,أوراق تجارية,2025/11/13,"16,826,800"
 الرياض,الرياض,قسمة تركة,2025/11/13,"16,826,585"
 الرياض,الرياض,أوراق تجارية,2025/11/13,"16,826,795"
 الرياض,الرياض,قسمة تركة,2025/11/13,"16,826,163"
 الرياض,الرياض,قسمة تركة,2025/11/13,"16,826,151"
 الرياض,الرياض,قسمة تركة,2025/11/13,"16,826,588"
 الرياض,الرياض,قسمة تركة,2025/11/13,"16,826,801"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/13,"16,826,161"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/13,"16,826,590"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/13,"16,826,158"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/11/13,"16,823,957"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/11/13,"16,826,157"
 مكة المكرمه,جده,قسمة تركة,2025/11/13,"16,824,744"
 مكة المكرمه,جده,قسمة تركة,2025/11/13,"16,826,804"
 مكة المكرمه,جده,قسمة تركة,2025/11/13,"16,826,796"
 مكة المكرمه,جده,قسمة تركة,2025/11/13,"16,826,803"
 مكة المكرمه,جده,قسمة تركة,2025/11/13,"16,826,577"
 مكة المكرمه,الطائف,مزاد,2025/11/13,"16,826,162"
 مكة المكرمه,الطائف,مزاد,2025/11/13,"16,826,167"
 مكة المكرمه,الطائف,قسمة تركة,2025/11/13,"16,826,591"
 مكة المكرمه,الطائف,مزاد,2025/11/13,"16,826,579"
 مكة المكرمه,الطائف,مزاد,2025/11/13,"16,826,580"
 مكة المكرمه,الطائف,مزاد,2025/11/13,"16,826,598"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/13,"16,826,581"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/11/13,"16,826,798"
 القصيم,بريده,قسمة تركة,2025/11/13,"16,826,168"
 القصيم,بريده,قسمة تركة,2025/11/13,"16,826,149"
 القصيم,بريده,مزاد,2025/11/13,"16,826,166"
 القصيم,بريده,قسمة تركة,2025/11/13,"16,826,155"
 القصيم,بريده,قسمة تركة,2025/11/13,"16,826,152"
 القصيم,بريده,قسمة تركة,2025/11/13,"16,826,150"
 القصيم,بريده,قسمة تركة,2025/11/13,"16,826,145"
 الشرقية,الدمام,مزاد,2025/11/13,"16,826,600"
 الشرقية,الدمام,مزاد,2025/11/13,"16,826,599"
 الشرقية,الدمام,مزاد,2025/11/13,"16,826,597"
 الشرقية,الاحساء,قسمة تركة,2025/11/13,"16,826,596"
 الشرقية,الاحساء,قسمة تركة,2025/11/13,"16,826,160"
 عسير,ابها,قسمة تركة,2025/11/13,"16,823,960"
 عسير,ابها,قسمة تركة,2025/11/13,"16,823,961"
 عسير,ابها,قسمة تركة,2025/11/13,"16,823,959"
 تبوك,تبوك,قسمة تركة,2025/11/13,"16,826,148"
 تبوك,تبوك,قسمة تركة,2025/11/13,"16,826,146"
 تبوك,تبوك,قسمة تركة,2025/11/13,"16,826,575"
 تبوك,تبوك,قسمة تركة,2025/11/13,"16,826,592"
 تبوك,تبوك,قسمة تركة,2025/11/13,"16,826,583"
 تبوك,تبوك,قسمة تركة,2025/11/13,"16,826,578"
 حائل,حائل,مزاد,2025/11/13,"16,826,593"
 جازان,جيزان,قسمة تركة,2025/11/13,"16,826,797"
 نجران,نجران,مزاد,2025/11/13,"16,826,164"
 الجوف,سكاكا,قسمة تركة,2025/11/13,"16,826,584"
 الجوف,سكاكا,قسمة تركة,2025/11/13,"16,826,582"
 الجوف,سكاكا,قسمة تركة,2025/11/13,"16,826,594"
 الجوف,سكاكا,قسمة تركة,2025/11/13,"16,826,586"
 الجوف,سكاكا,قسمة تركة,2025/11/13,"16,826,159"
 الجوف,سكاكا,مزاد,2025/11/13,"16,826,595"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,439"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,278"
 الرياض,الرياض,مزاد,2025/11/16,"16,856,288"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,426"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,428"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,448"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,378"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,456"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,441"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,454"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,459"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,419"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,422"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,435"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,452"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,453"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,429"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,281"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,424"
 الرياض,الرياض,قسمة تركة,2025/11/16,"16,856,425"
